63,#rcb
51,#ipl
44,#csk
37,#kkr
30,#maxwell
29,#arjuntendulkar
24,#dc
20,#mumbaiindians
19,#cricket
18,#mi
18,#whistlepodu
17,#haitaiyaar
17,#punjabkings
16,#iplauctions2021
15,#srh
12,#rr
12,#moeenali
12,#viratkohli
11,#msdhoni
10,#glennmaxwell
10,#chrismorris
10,#shahrukhkhan
8,#rajasthanroyals
7,#iplauctions
7,#delhicapitals
7,#stevesmith
